Task,Start,Finish,Cores,RequestId
13.5,2022-03-25 19:46:26.914028,2022-03-25 19:48:58.914028,1,
13.5,2022-03-25 19:48:58.914028,2022-03-25 19:51:29.914028,2,
13.5,2022-03-25 19:51:29.914028,2022-03-25 19:54:11.914028,1,
13.5,2022-03-25 19:54:11.914028,2022-03-25 19:56:43.914028,2,
13.5,2022-03-25 19:56:43.914028,2022-03-25 19:59:16.914028,1,
13.5,2022-03-25 19:59:16.914028,2022-03-25 20:01:49.914028,2,
13.5,2022-03-25 20:01:49.914028,2022-03-25 20:04:22.914028,1,
14.5,2022-03-25 19:25:48.763981,2022-03-25 19:28:31.763981,1,
14.5,2022-03-25 19:28:31.763981,2022-03-25 19:31:04.763981,2,
14.5,2022-03-25 19:31:04.763981,2022-03-25 19:33:37.763981,1,
14.5,2022-03-25 19:33:37.763981,2022-03-25 19:36:10.763981,2,
14.5,2022-03-25 19:36:10.763981,2022-03-25 19:38:42.763981,1,
14.5,2022-03-25 19:38:42.763981,2022-03-25 19:41:23.763981,2,
14.5,2022-03-25 19:41:23.763981,2022-03-25 19:43:55.763981,1,
14.5,2022-03-25 19:43:55.763981,2022-03-25 19:46:26.763981,2,
14.5,2022-03-25 19:46:26.763981,2022-03-25 19:48:58.763981,1,
14.5,2022-03-25 19:48:58.763981,2022-03-25 19:51:29.763981,2,
14.5,2022-03-25 19:51:29.763981,2022-03-25 19:54:14.763981,1,
14.5,2022-03-25 19:54:14.763981,2022-03-25 19:56:48.763981,2,
14.5,2022-03-25 19:56:48.763981,2022-03-25 19:59:20.763981,1,
14.5,2022-03-25 19:59:20.763981,2022-03-25 20:01:51.763981,2,
14.5,2022-03-25 20:01:51.763981,2022-03-25 20:04:22.763981,1,
-1,2022-03-25 19:38:48.605863,2022-03-25 19:38:49.607071,8,38
15.5,2022-03-25 19:25:52.856956,2022-03-25 19:28:34.856956,1,
15.5,2022-03-25 19:28:34.856956,2022-03-25 19:31:07.856956,2,
15.5,2022-03-25 19:31:07.856956,2022-03-25 19:33:40.856956,1,
15.5,2022-03-25 19:33:40.856956,2022-03-25 19:36:14.856956,2,
15.5,2022-03-25 19:36:14.856956,2022-03-25 19:38:47.856956,1,
15.5,2022-03-25 19:38:47.856956,2022-03-25 19:39:12.856956,2,
15.5,2022-03-25 19:39:12.856956,2022-03-25 19:39:30.856956,1,
15.5,2022-03-25 19:39:30.856956,2022-03-25 19:39:48.856956,2,
15.5,2022-03-25 19:39:48.856956,2022-03-25 19:40:06.856956,1,
15.5,2022-03-25 19:40:06.856956,2022-03-25 19:40:24.856956,2,
15.5,2022-03-25 19:40:24.856956,2022-03-25 19:43:06.856956,1,
15.5,2022-03-25 19:43:06.856956,2022-03-25 19:45:37.856956,2,
15.5,2022-03-25 19:45:37.856956,2022-03-25 19:48:10.856956,1,
15.5,2022-03-25 19:48:10.856956,2022-03-25 19:50:43.856956,2,
15.5,2022-03-25 19:50:43.856956,2022-03-25 19:53:16.856956,1,
16,2022-03-25 19:39:02.265622,2022-03-25 19:52:00.087127,2,16
17,2022-03-25 19:39:05.669042,2022-03-25 19:52:01.420043,2,17
18,2022-03-25 19:39:08.870157,2022-03-25 19:52:07.692333,2,18
